festivalId,festival_title,festival_desc,festival_image,festival_region,festival_place,festival_price,festival_cost,festival_period,festival_start,festival_end
102,"제19회 호러와함께, 2022 대구국제힐링공연예술제","8월 5일(금)부터 10월 30일(일)까지 3개월간 대구 시내 및 대명공연 거리 소극장에서 제19회 호러와 함께, 2022 대구국제 힐링 공연예술제가 개최된다. 이 행사는 대구호러공연예술제 조직 위원회가 주최하고 대구호러공연예술제 조직 위원회와 대구연극 협회가 공동으로 주관하며 대구광역시, (사) 한국 연극 협회, (사) 한국예총 대구광역시 연합회, (재) 대구문화 재단, (사) 한국 소극장협회, (사) 한국 극작가협회가 후원하는 행사이다. 2020년, 대구호러공연예술제 조직 위원회는 여름 특화형 축제의 대표격인 대구국제 호러 페스티벌을 ‘대구국제 힐링 공연예술제’로 명칭을 변경, 호러의 정체성과 함께 다양한 공연을 만날 수 있는 콘텐츠 중심의 연극예술제로 기획하여 코로나19로 지친 시민들에게 힐링의 메시지를 전했다. 공식 기간 총 3개월로 국내 최장기 페스티벌로서 코로나19로 만나지 못했던 국제대표 공연 스페인과 브라질 또한 초청하여 진행된다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663812532087.jpg,대구시 수성구,대명공연거리일대 소극장 및 대구소극장,유료,유료,2022. 8. 5. ~ 10. 30.,2022-08-05,2022-10-30
103,2022 웰컴 대학로,"웰컴 대학로는 넌버벌 퍼포먼스, 전통공연, 뮤지컬, 연극 등 다양한 장르의 한국 공연을 대학로에서 만나볼 수 있는 페스티벌로, 2017년도를 시작으로 매년 가을 국내 및 외국인 관광객들을 대상으로 대학로에서 개최되고 있다.2022 웰컴 대학로는 웰컴 대학로 기간 중 펼쳐지는 다양한 작품을 중심으로 대학로 지역 상권과 함께 한다. 2022년에는 Re:Boot! 대학로(사전 붐업 야외행사)를 시작으로 웰컴 시어터(한 공연장에서 릴레이로 진행되는 공연 프로그램), 웰컴 K-스테이지(온라인 공연), 웰컴 로드쇼(개막식), 웰컴 플러스(페스티벌 기간 내 진행 공연), 웰컴 프린지(거리공연), 웰컴 폐막 파티 등 다채로운 프로그램들이 준비되어 있다.웰컴 대학로는 ‘한국 공연관광’ 페스티벌 브랜드로, 다양한 유관기관 및 단체와 협업하여 ‘대학로’의 장소마케팅과 공연 콘텐츠의 해외 마케팅을 통해 아시아를 대표하는 공연관광 페스티벌로 발전해 나가고자 한다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1632717143772.JPG,서울시 종로구,대학로 일원,무료,무료,2022. 9. 24. ~ 10. 30.,2022-09-24,2022-10-30
104,한강달빛야시장,"※ 행사지의 주차장이 협소하오니 대중교통을 이용해 주시기 바랍니다.● 10월 22일 (토) - 10월 30일 (일) 중 매주 토·일 여의도한강공원 개장 예정※운영 기간 중 우천 시 휴장한강 위, 달빛이 떠오르면 맛있는 먹거리는 물론 다양한 행사와 예술가가 참여하는 장터, 오랫동안 간직하고 싶은 수공예 상품까지 낭만적인 야경을 배경으로 모두 한자리에 모인다. 한강 달빛 야시장은 달빛 아래 예술과 낭만이 있는 서울형 야시장이다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1667179136500.jpg,서울시 중구,여의도한강공원 일대,무료,무료,2022년 10월 22일 (토) - 10월 30일 (일) / 매주 토·일 17:00~22:00,2022-10-22,2022-10-30
105,Lets DMZ,"Lets DMZ ""더 큰 평화를 위한 시작""Lets DMZ는 DMZ가 지닌 평화의 의미와 생태적 가치를 국내외 대중과 교감하는 종합 학술·문화예술 축제이다. 경기도가 주최하고 경기문화재단·킨텍스·경기관광공사가 주관하며, 《DMZ 평화예술제》, 《DMZ 포럼》, 《DMZ RUN(스포츠)》의 행사로 운영된다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1663294997522.jpg,경기도 수원시,파주 임진각 평화누리,무료,무료,2022. 9. 16. ~ 10. 30. / 날짜별 상이,2022-09-16,2022-10-30
106,유성국화마라톤 대회,"은은한 국화향기, 갑천의 상쾌한 바람과 아름다운 풍광을 느끼며 레이스를 즐길 수 있는 대회이다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1632446128161.jpg,대전시 유성구,유성구 유림공원,유료,무료,2022. 10. 30.,2022-10-30,2022-10-30
107,경남고성공룡세계엑스포,"공룡나라 고성에서 <2022경남 고성공룡세계엑스포>가 2022년 10월 1일부터 10월 30일까지 코로나 이후 개최되는 최대 행사로 당항포관광지에서 개최된다. 끝나지 않은 모험이라는 주제로 열리는 이번 공룡엑스포에서는 공룡을 주제로 한 대한민국 최대 규모의 공룡 퍼레이드와 첨단 영상과 디지털 기술을 바탕으로 복원된 공룡을 만나볼 수 있는 공룡 5D 영상관, 오색 빛깔 미디어아트 존, 다양한 공룡이 살아 숨 쉬는 공룡 캐릭터관, 다채로운 공룡 체험 등을 구성하여 다양한 공룡콘텐츠를 선보인다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1664243385038.jpg,경상남도 고성군,고성군 당항포관광지,"대인(만 19세 ~ 만 64세) 18,000원 (사전예매 12,000원) / 소인(만 3세 ~ 만 18세) 12,000원 (사전예매 6,000원) ※ 무료: 만 3세미만 어린이, 국가(독립)유공자 및 유족, 중증(구 1~3급) 장애인, 교육기관 인솔교사(사전등록필요), 단체관람객 유치자",유료,2022. 10. 1. ~ 30.,2022-10-01,2022-10-30
108,홍성남당항대하축제,"서해안 가을 대표 먹거리 “대하”는 전국 어느 곳에 누구에게 물어봐도 ‘대하’하면 홍성 남당리를 떠올린다. 그 이유는 한 번이라도 홍성 남당리를 찾아 대하의 맛을 본 사람이라면 그 담백한 맛과 구수한 향을 잊지 못해서 일 것이다.꽃게, 새조개, 주꾸미 등의 어종이 풍부한 남당항은 천수만에 위치한 청정 어항으로, 9월 초순에서 10월 중순에는 대하를 찾아 전국에서 모여든 미식가들의 발길이 끊이지 않는 우리나라 최대의 대하축제가 열리는 곳이다. 남당리 대하축제는 매년 9~10월경에 열리고, 축제 기간 남당항을 방문하면 맨손대하잡이 체험과 아름다운 낙조를 만나볼 수 있다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1664243339849.jpg,충청남도 홍성군,남당항일원,관련 누리집 참조,무료,2022. 8. 27. ~ 10. 30.,2022-08-27,2022-10-30
109,차성문화제,"차성문화제의 ‘차성(車城)’이란 별호는 고려 성종 때 붙여진 이름으로, 1995년 10월에 기장군으로 복군되면서 이를 경축하고 기장군을 전국에 널리 알리기 위해 처음 개최하였다. 이후 차성문화제는 기장의 전통문화를 계승 발전시키고, 군민 화합과 애향심을 고취하는 기장군 최대의 문화행사로 명맥을 이어오고 있다. 올해 16회를 맞이한 차성문화제는 선사시대부터 이어오는 기장군의 유구한 역사와 전통을 반영한 프로그램이 풍성하게 운영된다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1665463005464.jpg,부산시 기장군,일광면 월드컵빌리지,무료,무료,2022. 10. 29. ~ 30.,2022-10-29,2022-10-30
110,행운동축제‘럭키데이’,"행사의 메인슬로건 행운동에서 감동을 찾을 수 있을까?에 포커스를 맞춰 행운동 주민분들이 단순한 행운동LUCKY DAY프로젝트를 일회성으로 즐기는 것이 아닌 프로젝트가 수행되는 동안 행사의 스토리를 함께 이해하고 행운동에서 일어나는 행사 소식을 온라인으로 접할 수 있게 온라인채널을 이용하여 행사 준비과정 속 상인분들의 인터뷰, 동네 문제점들을 온라인으로 공유하면서 상인과 주민이 서로 이해하는 소통의 장을 마련.행사 당일의 생생함과 준비과정을 참가한 주민만 즐기는 것이 아닌 이후에 함께할 미래의 주민분께는 상권의 기대감과 행운동만의 특색을 이해함을, 과거의 거주한 주민에게는 추억을 회상하게끔 하는 취지.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1667179232516.jpg,서울시 관악구,진한홍삼 앞,무료,무료,2022. 10. 29. / 12:00 ~ 17:00,2022-10-29,2022-10-29
111,2022 군위 사랑과 나눔 문화축전,"2022 군위 사랑과 나눔 문화축전 사랑의 길에서 꿈을 찾다 는 김수환추기경의 사랑과 나눔정신을 많은 분들과 나누고자 시작되었다.2022 행사는 사랑과 나눔을 만나다, 사랑의 길을 거닐다, 다함께 꿈을 찾다 총 3가지의 컨셉으로 진행된다. 사랑과 나눔을 만나다는 사랑과 나눔공원에서  바보나무 사랑채우기, 다짐서 작성, 교복입기, 사진인화 등 다양한 체험이 준비되어있다.사랑의 길을 거닐다는 추기경의 등굣길을 직접 걸어보는 프로그램으로 사랑과 나눔 공원에서 삼국유사교육문화회관까지 걸는 걷기 프로그램이다. 구간 마다 미션을 수행하여야 한다. 미션 수행시 운영본부에서 선물을 받을 수 있다.다함께 꿈을 찾다는 삼국유사교육문화회관에서 군위 사랑과 나눔 동요제, 사랑과 나눔 콘서트가 진행된다.또, 사랑과 나눔 플리마켓도 다양하게 준비되어 있으며, 아이들이 즐길 수 있는 재밌는 제험프로그램도 준비되어 있어 남녀노소 모두가 즐길 수 있는 사랑을 나눌 수 있는 행사이다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1666917372817.jpg,경상북도 군위군,"사랑과 나눔 공원, 삼국유사교육문화회관, 군위 일원",무료,무료,2022. 10. 29.,2022-10-29,2022-10-29
112,테미올래축제,"레트로와 할로윈의 콜라보 축제! 테미올래축제가 10월 29일 토요일에 개최된다. 역사와 문화가 살아 숨 쉬는 테미오래에서 할로윈 기간을 맞이해 가족들과 연인이 특별한 추억을 만들 수 있는 이색적인 축제를 준비했다. 남녀노소 즐기실 수 있는 다양한 프로그램과 최신 트렌드를 반영한 볼거리, 먹거리, 즐길 거리가 많은 축제이니 가을 마지막 주 토요일 오셔서 즐겨주시길 바란다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1666917242893.jpg,대전시 중구,테미오래,무료(일부 유료),무료,2022. 10. 29. / 11:00 ~ 18:00,2022-10-29,2022-10-29
113,K귀신잔치,"10월 마지막 주 토요일 저녁, 국립중앙박물관(관장 윤성용) 거울못 일대에 한국 전통귀신이 등장한다. 국립중앙박물관은 박물관이라는 공간에 다양한 세대가 쉽게 접근할 수 있도록 하기 위해 박물관 정문쪽과 야외정원에서 마음껏 놀 수 있는 축제인 “K귀신잔치”를 마련했다.  MZ세대가 직접 기획을 주도한 “대박쌈박! 국중박” 프로젝트의 하나인 “K귀신잔치”는 거울못 일대를 돌아다니는 귀신과 함께 DJ 라이브 공연부터 푸드트럭까지 즐길 수 있는 시간이다. (10월 29일(토), 오후 6시~9시/무료입장) 이번 프로젝트의 마지막 행사인 “K귀신잔치”에 참여하여 가을밤 박물관에서 신나게 놀아보는 건 어떨까.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1666743317329.jpg,서울시 용산구,국립중앙박물관 거울못 일대,무료,무료,2022. 10. 29. / 18:00 ~ 21:00,2022-10-29,2022-10-29
114,2022 서울에서 만나는 세계여행,"6대륙 20개국의 외국인 강사단과 다양한 해외 문화 교류 활동을 경험할 수 있다.외국인 강사단과 한국인 자원봉사자가 함께 운영하며 전통 의복 체험, 공예, 페이스 페인팅, 뮤직 클래스 등 각 나라 부스마다 특성에 맞는 다양한 체험을 할 수 있다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1666743235856.jpg,서울시 광진구,어린이대공원 음악분수 앞,무료,무료,2022. 10. 29. / 11:00~17:00,2022-10-29,2022-10-29
115,로보월드,"<로보월드>는 지난 2006년, 국가 로봇산업 발전 전략의 일환으로 국내 모든 로봇 전시회, 경진대회, 콘퍼런스가 통합된 국제적인 규모의 로봇전시회이다. 매년 국내외 로봇기업의 글로벌 쇼케이스로서 로봇산업의 비즈니스 활성화와 선제적 수요 확산에 든든한 밑거름이 되고 있다.제조업용 로봇, 서비스용 로봇, 스마트 제조 설루션, 로봇 부품, RPA, 스마트 응용 및 SW, AGV이 함께하는 <2022 로보월드>는 10월 26일부터 29일까지 4일간 킨텍스에서 개최된다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1634003875846.jpg,경기도 고양시,킨텍스 제1전시장 1~3홀,누리집 참조,무료,2022. 10. 26. ~ 29. / 10:00 ~ 17:00,2022-10-26,2022-10-29
116,2022 서울지식이음축제?포럼,"서울도서관의 삶과 지식으로의 확장.시민들의 일상과 조우하는 서울지식이음축제?포럼이 2022년도에는 시민들이 기획하고 참여하는 축제로 확장되어 진행된다. 사람, 세상의 연결, 지식, 문화의 변화와 창조는 예상치 못한 사소하고 우연한 맞닥뜨림에서 시작될 수 있다. 올 해 10주년을 맞은 2022 서울지식이음축제?포럼은 축제 고유의 속성인 한시성, 일탈성과 지식이음축제가 지향하는 연결의 가치를 통해 개개인에게 삶의 우연한 조우를 제공하고자 한다. 새로운 세계관과 <Beyond Library>라는 부제 아래 자원활동가 도돌이, 축제참여자 도달이, 축제운영진 사공이 모였다. 축제 프로그램으로는 지도에는 없는 지도와 봉인해제, 포럼으로는 삶은 이야기와 무리산책이 진행된다. 10월 28일에는 서울도서관의 10주년 기념 행사도 개최될 예정이다.",https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1666312861851.jpg,서울시 중구,"서울도서관, 서울광장 일원",무료,무료,2022. 10. 22. ~ 29. / 10:00-18:00 (프로그램별 상이/누리집 참조),2022-10-22,2022-10-29
117,제2회 전주거리 인형극제,전주의 조용한 거리에 인형극인들이 모였다. 한옥마을 근처 전주동문거리 및 웨딩거리에서 다앙한 인형극을 무료로 관람할 수 있는 거리인형극제에 여러분을 초대한다. 아름다운 계절 가을이 가기전에 전주여행에서 거리인형극을 즐겨보는건 어떨까?,https://www.mcst.go.kr/attachFiles/cultureInfoCourt/localFestival/notifyFestival/1666311901224.jpg,전라북도 전주시,"동문거리, 웨딩거리",무료,무료,"2022. 10. 22, 29 / 매주 토요일 12:00~17:00",2022-10-22,2022-10-29
